0.015728970989584923,0.00021674903109669685,0.10721637308597565,0.009554309770464897,0.0896885097026825,0.710939884185791,0.06665515899658203
0.046726007014513016,0.006760826800018549,0.08136213570833206,0.049989938735961914,0.41819456219673157,0.012114844284951687,0.38485169410705566
0.05023016780614853,0.005064707715064287,0.19558170437812805,0.036391731351614,0.3082462251186371,0.14030900597572327,0.2641763687133789
0.06048685684800148,0.0005224819760769606,0.1435338854789734,0.051592908799648285,0.18124917149543762,0.41753101348876953,0.1450837403535843
0.06351974606513977,0.0002223634219262749,0.18258289992809296,0.02536410093307495,0.2914290726184845,0.19614748656749725,0.24073435366153717
0.054404232650995255,0.0002848852309398353,0.13540910184383392,0.019039468839764595,0.39870086312294006,0.07163671404123306,0.32052475214004517
0.02592824585735798,0.00016271084314212203,0.2161960005760193,0.05167519673705101,0.17949746549129486,0.3199929893016815,0.20654736459255219
0.02447543293237686,8.33839803817682e-05,0.04814757779240608,0.01124345138669014,0.4255944788455963,0.0037535715382546186,0.4867021143436432
0.15273547172546387,0.3593577742576599,0.049069009721279144,0.006292121950536966,0.11759737133979797,0.02277505211532116,0.29217320680618286
0.16159497201442719,0.16174492239952087,0.1239498034119606,0.0024877514224499464,0.20048965513706207,0.07675424218177795,0.27297863364219666
0.0701163187623024,0.21678662300109863,0.07886360585689545,0.003768252208828926,0.2845448851585388,0.02484290860593319,0.32107749581336975
0.043783240020275116,0.5206142663955688,0.034985728561878204,0.0037621406372636557,0.17430080473423004,0.012490404769778252,0.2100633680820465
0.04917672649025917,0.027494290843605995,0.07995729893445969,0.005726063158363104,0.23026685416698456,0.02395523153245449,0.5834234952926636
0.038312770426273346,0.0013936323812231421,0.10521301627159119,0.006166444160044193,0.10393693298101425,0.18317458033561707,0.5618026256561279
0.08780073374509811,0.0031815774273127317,0.08850286900997162,0.011570122092962265,0.11075717955827713,0.040352292358875275,0.6578351855278015
0.04429205507040024,0.004679572768509388,0.06258194893598557,0.004635559394955635,0.2740228474140167,0.006273921579122543,0.6035140156745911
0.06973404437303543,0.0018687989795580506,0.07162202894687653,0.006433199625462294,0.18291933834552765,0.00819755531847477,0.6592249870300293
